transaction_id,card_id,merchant_id,transaction_date,merchant_category,transaction_amount,merchant_country,entry_mode,transaction_currency
3532,9902,2357,2025-04-16,cash_advance,4441.08,ae,ecommerce,usd
3533,16176,8995,2025-03-19,cash_advance,2525.97,ae,manual_keyed,usd
3534,17794,10341,2025-02-12,electronics,2880.41,ae,ecommerce,gbp
3535,16248,13008,2025-06-23,fuel,7601.64,sg,manual_keyed,usd
3536,11687,11956,2025-11-24,fuel,6655.74,uk,ecommerce,eur
3537,21156,1216,2025-06-11,jewelry,190.45,br,contactless,usd
3538,22478,7090,2025-04-19,fuel,3794.85,uk,contactless,usd
3539,8208,6685,2025-12-20,electronics,2523.35,mx,manual_keyed,eur
3540,20529,10577,2025-04-08,cash_advance,2620.88,us,manual_keyed,gbp
3541,7066,13757,2025-12-20,electronics,4037.65,br,contactless,eur
3542,311,12699,2025-05-22,gaming,4066.14,de,chip,gbp
3543,19632,6433,2025-03-24,digital_services,5825.05,uk,ecommerce,eur
3544,14765,6241,2025-12-24,electronics,5991.56,sg,wallet,gbp
3545,15196,1693,2025-12-31,jewelry,559.82,sg,chip,usd
3546,4651,1484,2025-04-15,fuel,4328.91,us,contactless,usd
3547,10080,3458,2025-03-03,cash_advance,523.94,ae,manual_keyed,gbp
3548,4289,8674,2025-06-14,travel,4926.37,ae,manual_keyed,usd
3549,14528,8265,2025-12-31,grocery,7409.71,sg,chip,gbp
3550,18952,2438,2025-06-13,cash_advance,6485.72,sg,chip,gbp
3551,3566,14572,2025-07-06,gaming,149.38,fr,ecommerce,gbp
3552,4967,10348,2025-05-17,cash_advance,7325.87,br,contactless,cad
3553,5674,4442,2025-08-16,travel,7894.78,br,chip,gbp
3554,10303,10678,2025-02-27,electronics,89.45,us,wallet,cad
3555,12197,8484,2025-09-14,grocery,6740.05,ae,wallet,cad
3556,2681,9532,2025-07-03,fuel,9464.65,fr,contactless,eur
3557,11944,11073,2025-12-21,digital_services,8821.93,de,wallet,usd
3558,22968,7100,2025-06-30,cash_advance,6.9,br,manual_keyed,eur
3559,4203,8804,2025-01-11,jewelry,268.44,sg,chip,cad
3560,3655,3311,2025-02-01,cash_advance,846.54,sg,chip,eur
3561,10106,8389,2025-01-15,fuel,7158.39,de,wallet,gbp
3562,5535,1002,2025-07-11,cash_advance,213.29,mx,manual_keyed,cad
3563,10389,5041,2025-05-10,grocery,2896.04,uk,wallet,gbp
3564,13737,1684,2025-07-26,travel,8001.09,mx,chip,usd
3565,18325,10278,2025-11-30,grocery,806.33,mx,chip,eur
3566,21753,7225,2025-10-07,grocery,9100.53,fr,wallet,usd
3567,21570,8753,2025-08-12,travel,2165.5,uk,chip,eur
3568,4446,3278,2025-12-12,jewelry,1838.26,us,manual_keyed,cad
3569,18714,13145,2025-01-30,jewelry,1694.51,uk,wallet,eur
3570,4783,4315,2025-07-03,digital_services,7795.74,de,ecommerce,gbp
3571,20778,6749,2025-12-17,grocery,3692.97,de,chip,eur
3572,4601,2769,2025-04-25,grocery,2018.26,uk,manual_keyed,cad
3573,16017,8962,2025-04-08,cash_advance,7764.13,de,wallet,gbp
3574,17315,12335,2025-09-30,travel,2440.57,mx,contactless,usd
3575,22744,14619,2025-05-05,jewelry,4799.12,fr,chip,usd
3576,21155,3575,2025-11-27,jewelry,7277.79,fr,chip,gbp
3577,14754,4625,2025-05-08,travel,2349.41,br,chip,eur
3578,6460,6631,2025-11-13,grocery,1647.64,sg,chip,eur
3579,8456,13916,2025-11-28,jewelry,5229.65,ae,contactless,eur
3580,10679,6380,2025-04-01,cash_advance,7177.33,sg,wallet,eur
3581,14310,7722,2025-10-08,electronics,1356.0,ae,wallet,cad
3582,20871,5830,2025-12-03,gaming,4738.96,fr,ecommerce,cad
3583,15685,4994,2025-08-05,travel,8435.52,br,chip,eur
3584,17876,10862,2025-02-08,digital_services,4824.94,fr,contactless,eur
3585,24118,7978,2025-09-19,digital_services,3143.0,mx,chip,cad
3586,12061,12330,2025-10-13,grocery,6386.35,de,ecommerce,gbp
3587,7836,9967,2025-09-10,digital_services,5959.42,mx,contactless,eur
3588,23880,9418,2025-06-15,digital_services,2236.99,de,wallet,gbp
3589,21479,11465,2025-06-30,electronics,6207.74,fr,chip,cad
3590,22326,8411,2025-10-19,electronics,6434.54,de,ecommerce,usd
3591,1212,3971,2025-12-27,digital_services,3451.07,ae,contactless,cad
3592,20098,3540,2025-11-26,jewelry,1445.82,mx,ecommerce,cad
3593,2102,9681,2025-03-12,travel,7915.56,uk,wallet,usd
3594,2168,10878,2025-10-07,gaming,1789.69,fr,wallet,usd
3595,16308,10637,2025-12-26,gaming,6209.63,uk,ecommerce,usd
3596,14560,13030,2025-11-18,electronics,8688.73,ae,chip,eur
3597,11965,3662,2025-12-20,cash_advance,5139.48,de,contactless,cad
3598,3880,7142,2025-12-18,electronics,7827.87,ae,ecommerce,usd
3599,6642,14149,2025-07-17,jewelry,440.8,uk,contactless,cad
3600,8189,5423,2025-06-30,gaming,2295.13,uk,chip,usd
3601,18500,9739,2025-07-04,travel,1996.46,us,wallet,usd
3602,13299,9529,2025-09-18,cash_advance,5528.39,uk,manual_keyed,gbp
3603,1945,7511,2025-09-24,gaming,7550.61,us,chip,usd
3604,4744,65,2025-04-10,cash_advance,5052.42,ae,chip,usd
3605,11129,7077,2025-12-14,fuel,4394.7,sg,ecommerce,usd
3606,10176,7612,2025-11-18,digital_services,764.48,us,wallet,cad
3607,23589,8994,2025-09-30,digital_services,4832.47,fr,chip,cad
3608,6179,4291,2025-04-18,cash_advance,1131.08,mx,wallet,cad
3609,18047,7963,2025-01-29,digital_services,1331.63,mx,wallet,usd
3610,15398,10925,2025-11-12,fuel,2407.32,de,manual_keyed,gbp
3611,6813,8909,2025-01-01,travel,3229.85,ae,contactless,cad
3612,9688,6662,2025-05-14,cash_advance,966.11,ae,chip,cad
3613,23015,11075,2025-02-27,grocery,2182.79,mx,wallet,usd
3614,9479,14026,2025-10-02,jewelry,7419.5,uk,ecommerce,gbp
3615,2363,9786,2025-12-19,jewelry,6028.97,fr,manual_keyed,eur
3616,9857,2752,2025-10-27,grocery,4254.32,fr,contactless,eur
3617,12701,679,2025-03-10,electronics,2937.69,fr,manual_keyed,cad
3618,3527,14896,2025-02-20,electronics,2663.43,uk,manual_keyed,cad
3619,15412,3020,2025-08-31,digital_services,4558.87,br,contactless,cad
3620,8727,9055,2025-12-13,cash_advance,6080.31,uk,contactless,cad
3621,23176,5046,2025-09-13,grocery,3780.54,us,manual_keyed,eur
3622,21714,12122,2025-11-05,cash_advance,3925.86,br,ecommerce,gbp
3623,20335,2980,2025-12-16,cash_advance,1551.97,de,contactless,gbp
3624,11755,7881,2025-04-24,electronics,8318.29,mx,wallet,usd
3625,23814,4369,2025-07-02,jewelry,2889.17,us,manual_keyed,eur
3626,9703,12902,2025-12-01,jewelry,1275.93,de,manual_keyed,eur
3627,15547,11019,2025-03-15,digital_services,6284.46,us,ecommerce,usd
3628,5477,3346,2025-08-01,digital_services,2136.9,sg,chip,eur
3629,4172,14392,2025-06-16,cash_advance,8629.54,uk,chip,gbp
3630,8207,4440,2025-08-25,cash_advance,8405.92,sg,contactless,gbp
3631,3569,2231,2025-09-20,digital_services,2946.41,us,chip,usd
3632,9277,12539,2025-08-18,electronics,3787.48,br,chip,usd
3633,7951,10682,2025-05-23,fuel,9121.56,mx,chip,cad
3634,21417,10430,2025-03-31,travel,3247.95,sg,contactless,eur
3635,10121,10630,2025-10-29,jewelry,8366.61,ae,manual_keyed,eur
3636,5021,161,2025-02-09,jewelry,8668.95,fr,contactless,cad
3637,23931,12486,2025-10-24,cash_advance,7351.78,ae,chip,gbp
3638,12743,3316,2025-01-06,cash_advance,5201.34,br,wallet,eur
3639,948,8844,2025-11-23,gaming,3695.89,br,ecommerce,cad
3640,22396,5934,2025-10-16,digital_services,3552.04,sg,contactless,eur
3641,12042,14582,2025-07-01,travel,8899.5,us,chip,eur
3642,691,12756,2025-03-24,digital_services,6509.89,sg,wallet,eur
3643,11762,745,2025-03-22,electronics,1505.07,br,chip,eur
3644,9519,10153,2025-05-08,jewelry,7392.23,uk,wallet,eur
3645,13787,14069,2025-10-22,travel,1509.08,fr,wallet,cad
3646,15197,11482,2025-03-16,electronics,8354.14,ae,contactless,cad
3647,21722,4838,2025-09-02,cash_advance,7134.03,fr,manual_keyed,cad
3648,2451,7662,2025-11-28,electronics,1660.73,br,ecommerce,cad
3649,8474,8586,2025-03-22,fuel,4322.69,ae,manual_keyed,usd
3650,14384,4070,2025-01-06,grocery,2446.24,ae,wallet,cad
3651,13726,861,2025-03-21,fuel,8495.77,sg,wallet,gbp
3652,1620,3232,2025-10-27,digital_services,5954.65,br,manual_keyed,usd
3653,6803,1734,2025-10-22,travel,4532.45,uk,wallet,usd
3654,2176,5707,2025-10-17,gaming,803.01,ae,manual_keyed,gbp
3655,23713,13654,2025-03-23,digital_services,6047.53,de,manual_keyed,usd
3656,23414,9056,2025-07-21,electronics,1505.88,br,contactless,cad
3657,20969,8636,2025-11-16,cash_advance,2584.54,us,ecommerce,eur
3658,20099,5623,2025-12-11,fuel,4155.46,us,chip,gbp
3659,9390,5865,2025-10-10,cash_advance,6976.36,fr,chip,usd
3660,8149,2028,2025-06-22,jewelry,1281.09,ae,wallet,cad
3661,22512,9846,2025-02-23,grocery,1855.37,us,chip,cad
3662,6235,11336,2025-09-06,digital_services,7751.69,de,ecommerce,gbp
3663,15903,14085,2025-04-09,digital_services,1652.12,de,chip,gbp
3664,13525,1476,2025-05-30,gaming,1381.99,br,wallet,usd
3665,4696,3149,2025-07-09,digital_services,1067.77,uk,ecommerce,usd
3666,23933,13337,2025-05-16,fuel,2732.64,mx,wallet,cad
3667,13549,8514,2025-11-07,electronics,8123.99,us,chip,gbp
3668,21262,4651,2025-08-15,gaming,2713.35,uk,chip,usd
3669,21982,10942,2025-08-05,electronics,107.92,de,chip,eur
3670,20706,11139,2025-07-21,digital_services,8112.53,br,contactless,gbp
3671,8230,9816,2025-07-07,fuel,2058.95,sg,ecommerce,cad
3672,22730,9827,2025-09-20,electronics,7906.28,sg,wallet,usd
3673,5899,5469,2025-10-06,jewelry,4174.19,uk,contactless,eur
3674,23989,1969,2025-03-08,fuel,970.05,de,wallet,usd
3675,6446,4390,2025-07-08,cash_advance,3966.76,mx,manual_keyed,cad
3676,19942,7014,2025-12-14,jewelry,6465.78,sg,wallet,gbp
3677,5934,13103,2025-08-04,gaming,712.88,uk,ecommerce,cad
3678,21299,13716,2025-09-19,jewelry,1765.11,mx,ecommerce,cad
3679,280,10410,2025-09-03,electronics,9208.49,us,ecommerce,cad
3680,18889,5734,2025-05-18,grocery,1882.09,sg,manual_keyed,usd
3681,12862,1458,2025-09-01,electronics,8520.59,fr,ecommerce,cad
3682,16780,10225,2025-05-09,digital_services,4018.77,uk,chip,eur
3683,15413,9260,2025-08-18,digital_services,8977.46,fr,chip,usd
3684,6343,13759,2025-07-05,jewelry,662.15,sg,chip,eur
3685,17760,11119,2025-06-23,electronics,5714.02,ae,chip,usd
3686,6652,11439,2025-07-06,cash_advance,1887.85,ae,ecommerce,gbp
3687,11075,704,2025-09-26,grocery,2095.22,ae,ecommerce,usd
3688,14061,6597,2025-03-02,gaming,4637.16,sg,manual_keyed,cad
3689,5459,13372,2025-08-31,cash_advance,5250.48,sg,contactless,eur
3690,1416,11239,2025-04-05,fuel,4606.89,us,ecommerce,usd
3691,12032,5543,2025-04-02,grocery,3101.6,us,contactless,eur
3692,17956,1640,2025-05-24,gaming,4309.57,sg,chip,cad
3693,15985,14403,2025-12-20,cash_advance,587.69,sg,chip,usd
3694,10802,8990,2025-07-12,jewelry,4123.62,us,contactless,cad
3695,20331,7850,2025-06-18,fuel,3970.14,br,wallet,usd
3696,11468,4994,2025-11-26,electronics,4748.45,sg,manual_keyed,eur
3697,12207,1744,2025-07-25,cash_advance,9409.08,ae,chip,eur
3698,5407,12983,2025-05-15,grocery,3132.9,mx,chip,cad
3699,13956,9706,2025-02-13,travel,896.56,ae,chip,cad
3700,542,2080,2025-04-10,fuel,169.66,uk,ecommerce,gbp
3701,8127,6553,2025-03-31,fuel,1964.94,ae,ecommerce,cad
3702,15776,4480,2025-11-11,grocery,367.65,us,wallet,eur
3703,7779,3605,2025-06-02,gaming,3130.3,mx,ecommerce,gbp
3704,10451,13786,2025-06-10,digital_services,591.0,fr,ecommerce,cad
3705,16238,11366,2025-08-10,travel,8856.05,de,wallet,usd
3706,14555,11092,2025-03-08,jewelry,5266.71,sg,ecommerce,cad
3707,12918,3208,2025-10-04,electronics,7926.44,uk,manual_keyed,gbp
3708,16390,848,2025-05-19,electronics,7942.49,ae,wallet,eur
3709,21526,3266,2025-01-20,gaming,8303.01,br,contactless,gbp
3710,15538,12696,2025-10-29,digital_services,9429.46,uk,ecommerce,gbp
3711,8880,1517,2025-03-10,cash_advance,5448.1,uk,ecommerce,eur
3712,22028,1978,2025-05-25,travel,85.67,us,ecommerce,gbp
3713,18319,9505,2025-04-10,cash_advance,3893.81,sg,chip,usd
3714,2704,13203,2025-07-08,fuel,5775.89,mx,chip,gbp
3715,10363,4575,2025-05-05,electronics,550.5,de,ecommerce,gbp
3716,7991,10551,2025-06-05,electronics,3766.53,sg,chip,eur
3717,13390,6604,2025-07-22,fuel,6390.9,br,wallet,cad
3718,8667,13039,2025-07-30,fuel,1857.5,us,manual_keyed,eur
3719,16755,6524,2025-12-15,grocery,4894.68,uk,chip,eur
3720,4552,7684,2025-06-20,digital_services,5443.05,mx,ecommerce,eur
3721,18783,102,2025-08-08,fuel,2895.25,sg,manual_keyed,eur
3722,19948,9409,2025-09-26,electronics,924.37,uk,manual_keyed,cad
3723,6898,12790,2025-07-13,cash_advance,7024.8,us,chip,eur
3724,15540,3346,2025-07-20,cash_advance,1868.0,mx,manual_keyed,usd
3725,5310,2350,2025-12-20,jewelry,7292.89,mx,contactless,cad
3726,17794,14598,2025-05-18,digital_services,4005.54,sg,wallet,usd
3727,20461,11390,2025-01-30,jewelry,2701.01,ae,manual_keyed,usd
3728,4610,8775,2025-07-14,gaming,7509.53,fr,contactless,eur
3729,2512,10609,2025-07-10,jewelry,4658.14,fr,ecommerce,gbp
3730,16666,14220,2025-09-23,jewelry,9270.87,us,chip,gbp
3731,3017,13819,2025-02-23,fuel,5842.04,br,chip,cad
3732,14435,2392,2025-06-19,fuel,6239.42,sg,wallet,eur
3733,16298,14136,2025-01-03,electronics,6297.09,us,contactless,gbp
3734,13608,972,2025-03-03,jewelry,7701.77,sg,wallet,cad
3735,5406,3431,2025-08-23,jewelry,3102.22,de,contactless,eur
3736,14196,492,2025-09-19,jewelry,796.62,br,contactless,cad
3737,9947,13897,2025-04-15,fuel,3033.85,ae,contactless,cad
3738,17574,6222,2025-10-07,grocery,546.26,fr,chip,eur
3739,22979,10980,2025-01-06,travel,7421.03,br,wallet,cad
3740,22956,7875,2025-08-23,electronics,5623.09,de,ecommerce,cad
3741,12830,14494,2025-09-25,grocery,2907.66,de,chip,usd
3742,18177,3407,2025-05-20,digital_services,7655.62,sg,manual_keyed,gbp
3743,11997,14389,2025-01-03,gaming,5107.15,uk,wallet,cad
3744,4409,12550,2025-10-14,cash_advance,309.95,us,chip,gbp
3745,21928,6156,2025-04-02,jewelry,2356.01,sg,manual_keyed,cad
3746,12758,10267,2025-01-22,fuel,975.83,de,manual_keyed,eur
3747,16391,2746,2025-09-25,electronics,3385.09,uk,manual_keyed,gbp
3748,10481,4218,2025-08-18,electronics,3833.95,br,chip,gbp
3749,11602,9506,2025-12-21,electronics,3041.61,ae,wallet,eur
3750,7039,7813,2025-06-02,gaming,7470.81,fr,wallet,gbp
3751,5941,9680,2025-06-09,digital_services,2732.47,de,chip,usd
3752,21036,8364,2025-05-15,jewelry,5547.86,sg,ecommerce,cad
3753,2209,7938,2025-01-13,fuel,8003.85,ae,contactless,gbp
3754,11098,3983,2025-07-22,travel,4377.29,de,wallet,cad
3755,15132,13909,2025-12-17,cash_advance,3027.56,br,contactless,cad
3756,902,10637,2025-07-06,fuel,8309.58,sg,ecommerce,usd
3757,15762,9706,2025-11-06,jewelry,3681.95,us,chip,cad
3758,2072,4292,2025-09-03,fuel,4046.61,de,contactless,cad
3759,2127,352,2025-11-29,grocery,6209.38,fr,wallet,eur
3760,22260,10223,2025-07-12,travel,5805.09,us,chip,usd
3761,10902,9030,2025-12-09,jewelry,8089.77,fr,contactless,gbp
3762,7612,7183,2025-04-26,travel,5824.83,us,chip,eur
3763,4385,5946,2025-03-30,jewelry,7268.67,mx,contactless,usd
3764,22711,11070,2025-06-13,fuel,2273.4,uk,ecommerce,cad
3765,12706,3243,2025-04-19,electronics,3369.25,us,contactless,cad
3766,14113,12082,2025-09-17,grocery,5910.84,uk,contactless,cad
3767,1829,7461,2025-11-19,digital_services,9178.03,mx,wallet,cad
3768,2283,10206,2025-01-07,cash_advance,5738.74,mx,ecommerce,gbp
3769,13069,2853,2025-01-17,cash_advance,1177.23,uk,ecommerce,gbp
3770,3549,10575,2025-01-23,electronics,891.57,de,contactless,gbp
3771,16401,2010,2025-04-28,grocery,695.79,fr,chip,gbp
3772,19390,4038,2025-11-02,travel,6537.66,us,wallet,cad
3773,19140,12219,2025-11-20,electronics,6956.5,br,wallet,cad
3774,21785,8927,2025-07-08,gaming,427.0,sg,wallet,cad
3775,11392,4002,2025-12-01,gaming,4331.83,de,wallet,eur
3776,4295,7130,2025-09-20,jewelry,3760.01,mx,contactless,cad
3777,10334,6114,2025-06-03,jewelry,480.29,de,wallet,usd
3778,24272,66,2025-08-16,cash_advance,1558.22,de,manual_keyed,usd
3779,5952,1800,2025-04-11,travel,8465.61,fr,contactless,gbp
3780,6169,700,2025-08-08,digital_services,754.3,ae,chip,eur
3781,172,14365,2025-02-01,cash_advance,8910.5,de,wallet,gbp
3782,6429,823,2025-07-11,travel,7057.53,de,wallet,gbp
3783,9513,14975,2025-11-07,jewelry,6974.66,fr,manual_keyed,usd
3784,22439,4584,2025-12-03,cash_advance,757.83,sg,contactless,usd
3785,14676,14282,2025-03-14,cash_advance,5144.8,sg,chip,eur
3786,21755,6302,2025-12-20,electronics,2407.98,ae,wallet,eur
3787,1620,12089,2025-11-13,jewelry,1993.84,us,contactless,cad
3788,17169,587,2025-03-11,fuel,832.39,fr,wallet,gbp
3789,18223,7668,2025-09-08,jewelry,890.62,uk,manual_keyed,eur
3790,18498,7404,2025-02-17,fuel,5749.61,mx,contactless,eur
3791,6115,12877,2025-08-31,fuel,6942.85,uk,contactless,gbp
3792,4625,8877,2025-02-01,travel,7275.01,ae,chip,usd
3793,4743,5008,2025-05-10,travel,3949.17,de,ecommerce,gbp
3794,15856,3267,2025-12-12,jewelry,7287.3,us,manual_keyed,eur
3795,7183,6036,2025-01-29,digital_services,6215.18,us,contactless,usd
3796,21772,1339,2025-02-05,gaming,1809.04,us,wallet,gbp
3797,18225,14762,2025-04-25,cash_advance,6.55,fr,ecommerce,cad
3798,8596,1425,2025-12-08,grocery,4732.07,br,contactless,eur
3799,12264,6104,2025-08-21,jewelry,7266.96,mx,wallet,usd
3800,17725,4603,2025-06-10,fuel,1237.58,fr,ecommerce,eur
3801,14446,3011,2025-02-02,grocery,7273.56,uk,ecommerce,eur
3802,11538,7468,2025-08-04,jewelry,5688.16,fr,contactless,cad
3803,14254,140,2025-05-27,travel,6844.84,uk,manual_keyed,gbp
3804,18643,11603,2025-12-15,fuel,3889.28,fr,wallet,eur
3805,23502,330,2025-12-14,jewelry,3434.54,de,contactless,gbp
3806,15406,11217,2025-06-13,gaming,1168.15,uk,wallet,usd
3807,18708,8930,2025-08-06,cash_advance,3355.65,us,contactless,gbp
3808,20650,11374,2025-09-21,fuel,180.59,uk,contactless,gbp
3809,3652,2123,2025-10-19,cash_advance,9448.74,mx,wallet,eur
3810,13571,7854,2025-06-06,fuel,7515.91,mx,wallet,cad
3811,3384,12124,2025-06-05,travel,4280.75,mx,manual_keyed,eur
3812,5405,12443,2025-02-22,cash_advance,5322.32,ae,contactless,cad
3813,21895,13413,2025-08-03,travel,8171.21,sg,contactless,eur
3814,23796,10538,2025-04-06,jewelry,7249.38,ae,contactless,eur
3815,14236,13841,2025-02-07,travel,8070.07,mx,chip,cad
3816,12976,2619,2025-05-11,cash_advance,247.35,us,manual_keyed,usd
3817,22843,669,2025-06-12,gaming,8008.48,us,ecommerce,gbp
3818,8196,7860,2025-02-16,grocery,9276.14,mx,contactless,usd
3819,21223,13320,2025-09-06,cash_advance,7112.58,us,manual_keyed,usd
3820,438,4187,2025-04-16,cash_advance,950.46,mx,wallet,eur
3821,15369,3785,2025-09-10,cash_advance,8362.28,ae,ecommerce,usd
3822,1458,7310,2025-05-22,jewelry,5936.62,br,manual_keyed,cad
3823,5380,2720,2025-04-05,electronics,2004.23,uk,manual_keyed,eur
3824,3758,985,2025-03-07,travel,8574.27,fr,ecommerce,gbp
3825,7634,1831,2025-11-06,travel,5897.78,us,ecommerce,gbp
3826,16961,4314,2025-07-28,grocery,1033.52,us,chip,cad
3827,1264,1654,2025-03-22,electronics,1781.78,ae,ecommerce,eur
3828,695,5798,2025-12-10,fuel,827.4,fr,manual_keyed,eur
3829,17787,10190,2025-10-26,jewelry,5323.2,fr,contactless,gbp
3830,5499,3473,2025-10-09,fuel,7839.65,br,manual_keyed,cad
3831,12418,4960,2025-02-20,travel,6758.17,uk,contactless,usd
3832,3393,2848,2025-10-04,electronics,5182.22,uk,contactless,usd
3833,2633,2325,2025-03-01,digital_services,4316.73,de,wallet,gbp
3834,8882,13448,2025-06-02,gaming,1880.99,de,manual_keyed,eur
3835,10297,9256,2025-05-29,jewelry,6730.04,ae,chip,eur
3836,12191,8283,2025-01-25,grocery,8029.86,mx,wallet,usd
3837,1486,8066,2025-05-28,travel,8934.3,de,manual_keyed,eur
3838,15134,13115,2025-05-20,electronics,8729.4,sg,contactless,cad
3839,12743,10952,2025-09-18,digital_services,8871.41,fr,ecommerce,cad
3840,22915,2905,2025-03-15,gaming,5557.7,sg,ecommerce,usd
3841,868,3482,2025-11-12,digital_services,580.81,sg,wallet,usd
3842,2401,14034,2025-08-25,cash_advance,9368.64,us,wallet,cad
3843,14121,11598,2025-08-12,digital_services,2483.94,sg,ecommerce,usd
3844,5928,10568,2025-07-07,travel,1801.66,de,manual_keyed,cad
3845,6494,7591,2025-04-02,travel,4717.17,mx,contactless,cad
3846,4472,12661,2025-05-27,electronics,7090.13,de,ecommerce,cad
3847,9635,3263,2025-01-03,electronics,3659.71,br,manual_keyed,eur
3848,16557,5814,2025-02-11,cash_advance,2963.66,sg,wallet,gbp
3849,10973,4218,2025-05-31,jewelry,6341.19,br,wallet,eur
3850,17180,12773,2025-10-04,jewelry,5042.24,sg,ecommerce,cad
3851,2649,11577,2025-09-11,gaming,7365.95,mx,ecommerce,gbp
3852,7284,14544,2025-05-21,grocery,651.36,sg,wallet,cad
3853,17500,3018,2025-01-15,fuel,3459.02,br,manual_keyed,cad
3854,26,3348,2025-02-25,gaming,970.91,fr,manual_keyed,eur
3855,22100,5275,2025-05-21,gaming,756.82,uk,manual_keyed,usd
3856,14421,2422,2025-05-18,digital_services,1518.35,uk,wallet,eur
3857,11566,3461,2025-01-03,jewelry,5456.54,ae,ecommerce,usd
3858,20123,11478,2025-11-12,gaming,1725.34,fr,chip,cad
3859,20368,7990,2025-03-24,electronics,2697.62,br,wallet,cad
3860,2178,614,2025-12-06,jewelry,1212.64,mx,contactless,gbp
3861,6502,10221,2025-01-30,cash_advance,716.04,mx,chip,usd
3862,3228,2096,2025-05-03,fuel,5977.22,us,chip,usd
3863,7650,2113,2025-12-16,gaming,3294.02,mx,chip,gbp
3864,19433,8766,2025-03-26,travel,7232.87,br,chip,cad
3865,18944,9562,2025-06-17,grocery,8919.63,us,chip,eur
3866,21719,12285,2025-07-10,cash_advance,8283.13,us,contactless,gbp
3867,10396,4989,2025-01-30,fuel,5979.57,us,ecommerce,cad
3868,13313,5473,2025-07-09,electronics,3607.6,sg,wallet,eur
3869,17313,14335,2025-10-13,cash_advance,7149.2,ae,ecommerce,eur
3870,22613,3568,2025-01-20,fuel,2730.78,fr,contactless,gbp
3871,21656,3829,2025-10-09,grocery,1025.18,mx,chip,usd
3872,4353,11614,2025-11-18,gaming,1324.3,fr,contactless,eur
3873,4061,3856,2025-01-17,jewelry,7230.43,us,chip,eur
3874,18401,2533,2025-12-22,jewelry,927.85,ae,ecommerce,usd
3875,10699,2875,2025-07-30,grocery,3132.42,br,ecommerce,cad
3876,7627,14620,2025-10-21,jewelry,1066.94,uk,ecommerce,usd
3877,19808,14655,2025-07-25,gaming,8897.43,sg,chip,cad
3878,16854,14793,2025-05-25,fuel,9253.01,fr,manual_keyed,usd
3879,11749,9473,2025-12-31,travel,6976.86,de,ecommerce,cad
3880,19504,7337,2025-05-12,digital_services,2726.49,br,chip,eur
3881,12988,260,2025-06-03,electronics,5399.76,ae,ecommerce,usd
3882,23924,5427,2025-09-02,electronics,3445.9,ae,chip,gbp
3883,2482,4725,2025-03-16,travel,6310.15,de,manual_keyed,cad
3884,12050,3156,2025-01-24,electronics,4891.73,ae,contactless,cad
3885,12639,11762,2025-05-14,fuel,1553.78,mx,ecommerce,eur
3886,892,6967,2025-10-13,gaming,7325.37,mx,chip,cad
3887,8607,10589,2025-09-22,grocery,2143.4,fr,ecommerce,cad
3888,3717,1553,2025-08-25,cash_advance,6802.87,sg,wallet,cad
3889,18612,9783,2025-01-04,jewelry,1245.28,ae,manual_keyed,gbp
3890,11148,4794,2025-11-02,cash_advance,2483.56,br,manual_keyed,gbp
3891,2851,6107,2025-07-27,gaming,2029.7,us,ecommerce,usd
3892,22642,5799,2025-12-12,digital_services,162.22,mx,chip,gbp
3893,12113,11963,2025-04-08,gaming,1413.1,de,manual_keyed,gbp
3894,23759,3320,2025-12-18,electronics,6912.44,br,contactless,eur
3895,12136,10784,2025-08-08,electronics,5326.72,fr,wallet,cad
3896,7504,4758,2025-12-27,fuel,8574.11,mx,chip,usd
3897,5973,8956,2025-02-27,gaming,4247.55,us,manual_keyed,gbp
3898,13466,11082,2025-09-11,fuel,8637.74,ae,wallet,eur
3899,9424,8576,2025-07-29,grocery,6028.96,us,chip,usd
3900,22495,4098,2025-11-21,digital_services,1223.25,de,ecommerce,gbp
3901,6222,12791,2025-12-29,gaming,6077.89,fr,contactless,cad
3902,9465,3547,2025-12-26,cash_advance,4061.61,us,manual_keyed,cad
3903,12076,6977,2025-05-04,grocery,1467.22,uk,manual_keyed,eur
3904,12784,12526,2025-04-19,cash_advance,8479.32,ae,wallet,usd
3905,13389,7295,2025-09-24,grocery,3236.1,mx,chip,eur
3906,4781,8663,2025-06-13,fuel,9299.43,mx,ecommerce,usd
3907,19149,13383,2025-09-29,digital_services,2675.95,fr,chip,usd
3908,14899,14640,2025-02-18,gaming,8741.98,mx,wallet,eur
3909,11285,10251,2025-03-12,cash_advance,3661.19,ae,chip,gbp
3910,16093,8810,2025-04-24,gaming,6206.53,de,chip,eur
3911,21198,14073,2025-08-05,jewelry,1058.99,us,wallet,usd
3912,16429,14210,2025-01-29,digital_services,3699.52,de,contactless,eur
3913,23522,4807,2025-03-25,fuel,7306.17,br,wallet,cad
3914,2911,1168,2025-03-07,fuel,1431.25,sg,wallet,gbp
3915,10793,8395,2025-02-17,travel,7653.89,sg,wallet,cad
3916,3146,7557,2025-12-28,cash_advance,3235.29,uk,ecommerce,gbp
3917,12929,7555,2025-05-21,gaming,254.11,sg,contactless,cad
3918,9969,5495,2025-04-11,electronics,3853.47,mx,contactless,usd
3919,20139,13820,2025-02-09,gaming,8495.6,mx,contactless,cad
3920,14540,750,2025-09-22,digital_services,7381.65,br,contactless,gbp
